2008.03.13,61.2
2008.03.14,59.39
2008.03.15,60.75
2008.03.16,61.64
2008.03.17,62.52
2008.03.18,64.32
2008.03.19,64.39
2008.03.20,64.5
2008.03.21,64.9
2008.03.22,65.06
2008.03.23,64.05
2008.03.24,63.25
2008.03.25,63.19
2008.03.26,66.42
2008.03.27,66.85
2008.03.28,67.54
2008.03.29,67.67
2008.03.30,68.33
2008.03.31,69.33
2008.04.01,70.9
2008.04.02,70.34
2008.04.03,70.51
2008.04.04,71.52
2008.04.05,69.02
2008.04.06,68.65
2008.04.07,66.84
2008.04.08,64.17
2008.04.09,61.67
2008.04.10,59.47
2008.04.11,58.79
2008.04.12,59.79
2008.04.13,58.29
2008.04.14,58.76
2008.04.15,57.52
2008.04.16,57.26
2008.04.17,59
2008.04.18,58.06
2008.04.19,57.81
2008.04.20,56.45
2008.04.21,56.12
2008.04.22,56.02
2008.04.23,57.15
2008.04.24,55.93
2008.04.25,59.42
2008.04.26,61.75
2008.04.27,63.56
2008.04.28,63.25
2008.04.29,64.33
2008.04.30,63.28
2008.05.01,62.45
2008.05.02,58.98
2008.05.03,57.4
2008.05.04,57.21
2008.05.05,57.81
2008.05.06,56.79
2008.05.07,57.55
2008.05.08,59.02
2008.05.09,61.2
2008.05.10,62.43
2008.05.11,61.52
2008.05.12,61.19
2008.05.13,62.27
2008.05.14,62.14
2008.05.15,63.66
2008.05.16,64.24
2008.05.17,63.47
2008.05.18,61.66
2008.05.19,62.9
2008.05.20,61.89
2008.05.21,61.49
2008.05.22,59.59
2008.05.23,59.57
2008.05.24,57.67
2008.05.25,61
2008.05.26,59.67
2008.05.27,60.58
2008.05.28,60.35
2008.05.29,59.47
2008.05.30,57.49
2008.05.31,58.94
2008.06.01,58.47
2008.06.02,58.62
2008.06.03,57.74
2008.06.04,57.2
2008.06.05,58.1
2008.06.06,57.05
2008.06.07,56.5
2008.06.08,52.22
2008.06.09,52.21
2008.06.10,53.04
2008.06.11,53.95
2008.06.12,52.07
2008.06.13,51.2
2008.06.14,49.74
2008.06.15,53.34
2008.06.16,52.84
2008.06.17,51.41
2008.06.18,49.83
2008.06.19,51.9
2008.06.20,53.69
2008.06.21,54.24
2008.06.22,50.21
2008.06.23,50.24
2008.06.24,51.01
2008.06.25,51.25
2008.06.26,47.75
2008.06.27,47.85
